run_id,model,subset,event_availability_mode,n_origins,n_points,horizon,mse,mae,rmse,mape,smape,r2
20260827T043457543402Z,M06_cosine_retrieval,recent_event,retrospective_event_start,70,1680,24,11.940642144928098,2.7797370161329,3.4555234256083547,48.290303571161225,41.74636836734221,-0.003576935306048634
20260827T043457543402Z,M06_cosine_retrieval,recent_event,retrospective_event_start,70,1680,macro,14.18695625568376,3.0006405992167338,3.7321856576920958,63.17275322333089,48.94789380752767,-0.29955420335354954
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,overall,14.06545658436928,2.990790919320924,3.7503941905310807,64.79114672728633,49.26990698012241,-0.2486971891620544
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,1,7.517397175551192,2.1788060086114065,2.741787222880578,60.02121916307141,43.08831131010331,0.21539745021362788
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,2,8.38058376774908,2.354058929852077,2.8949237930814484,65.48286228917168,45.71387383549847,0.0788134184043856
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,3,9.824171202342379,2.6147319793701174,3.134353394616245,75.58187585083068,50.51614260675154,-0.17280389389218254
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,4,11.427134066502438,2.7585089887891496,3.380404423512435,80.85807828060213,51.730503065923436,-0.509875358927613
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,5,12.314634872087634,2.891741323471069,3.509221405395737,85.42044780512047,52.79353623271377,-0.6041287062381473
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,6,14.908356216867592,3.1769630500248502,3.8611340583910825,94.25006747232024,55.1006105672622,-0.7310460959010394
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,7,17.13907161564788,3.339652817589896,4.139936184972889,100.23891082591365,56.05752549338143,-0.8083935210618534
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,8,16.79998049566783,3.3531397002083914,4.09877792709825,93.27559734869291,55.11891231265743,-0.5761912873862893
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,9,16.185088711639036,3.240825571332659,4.023069563360673,92.29163970136761,51.91189179313381,-0.3981750173196421
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,10,16.668504046012696,3.3584384134837557,4.082707930530018,83.76215582482361,54.27062465638187,-0.35608042157175057
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,11,15.589402631781295,3.208954916681562,3.94834175721673,75.01218228360247,52.15134731869555,-0.2720615569714775
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,12,16.11821849410796,3.123963703427996,4.014750116023158,63.71689875540589,50.30196004070889,-0.34995363461573037
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,13,16.710341060286215,3.2296277931758337,4.087828403967834,61.688096992213616,51.52729943050435,-0.3717239278757247
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,14,17.487502245766127,3.258935754639762,4.181806098537583,51.20746447625375,51.10004303802598,-0.43524544721352876
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,15,19.963433289899875,3.549586650303432,4.4680458021264595,53.56656588262686,56.16884398810426,-0.5341324218709684
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,16,19.399019427196496,3.485778822217669,4.404431793909005,52.24086665033815,54.61621776361797,-0.5513690948401453
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,17,18.455512258462434,3.4347308261053904,4.295987925781732,50.97077393514973,53.30761733729133,-0.42697848016973095
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,18,16.68443174406975,3.352088052885873,4.084658093900853,51.10987642838873,52.479064693451825,-0.4002973678744055
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,19,13.978317737697603,3.004201694897243,3.7387588498989346,44.72717842617174,45.96762302849476,-0.18700636273482885
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,20,11.142845823620481,2.725561891283308,3.3380901461195562,44.43365918509314,42.23059612831623,0.013126084918904324
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,21,9.019724757124104,2.363917704990932,3.0032856602601266,40.96188419283617,37.011282440165196,0.13021078687661336
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,22,9.429363011315962,2.4506343296595983,3.07072678877753,42.37769925753974,38.13721425609118,0.09269331293985716
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,23,10.937861010106719,2.6103134870529177,3.307243717978268,44.933461788946026,40.26525530496512,0.01620702675474972
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,24,11.490062363359954,2.7138196536472865,3.389699450299385,46.85805863839164,40.91147088069791,0.029281960964609666
20260827T043457543402Z,M06_cosine_retrieval,event_context,retrospective_event_start,70,1680,macro,14.065456584369281,2.9907909193209243,3.7166654378598545,64.79114672728633,49.26990698012241,-0.2962388564746796
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,overall,54.70502343021426,4.914434760928575,7.396284434107051,73.24718532117753,44.272190700380406,0.25265625921726254
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,1,32.038280000846406,3.7640130707082267,5.660236744240156,55.96748815793657,35.574126302027224,0.5640650308739013
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,2,36.579568261990346,4.029402645205042,6.048104518110641,55.82190534390406,37.576602774092024,0.49417126485758
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,3,39.80791258496908,4.245151832928904,6.309351201587139,58.731463514342266,39.64190112130434,0.44701807426947604
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,4,42.69066653074548,4.451578028573339,6.533809496055535,63.80585038182852,41.95997393137061,0.40398957328936036
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,5,45.45373452277627,4.672203301515228,6.741938484054588,69.17394908544226,42.76161353172924,0.36248476980704847
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,6,52.217449524418576,5.065887085805066,7.226164233147388,78.95281463374153,44.744811981105286,0.2712074887613478
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,7,56.161361676679704,5.294856907325996,7.4940884486827155,85.76543262596317,45.86489084832482,0.22369122575417721
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,8,59.42190518345631,5.325063896919581,7.708560513056657,85.45422422365601,45.39066387555952,0.18794324442594657
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,9,60.323531565191985,5.396744050782283,7.766822488327642,88.51226260677878,45.934214101032914,0.17900490689860504
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,10,58.316126635561346,5.206272322006493,7.636499632394501,82.24509107136456,44.9564879379233,0.20536626604807207
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,11,57.482289931662066,5.0640611230875034,7.581707586794816,75.86479944713726,43.97309267538404,0.20623024205041818
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,12,55.45542944945915,4.959075476215163,7.446840232572413,71.29964488217115,44.31635093623552,0.23009826200667283
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,13,54.49834157195137,4.849577454871899,7.38229920634157,69.28157645257255,43.99422242117678,0.24480310064497313
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,14,54.77521226207285,4.8490375628328595,7.401027784171118,68.39173802128366,44.21414342578952,0.24886368217943922
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,15,58.16930669730843,4.9583111675011935,7.626880535140722,65.75815555182804,45.597486588545415,0.21395180059567354
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,16,58.834759093570376,5.01147362429446,7.670381939223781,66.53008402360663,46.50124811950673,0.21302749911666863
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,17,57.588287343796296,4.913231387464759,7.588694706192646,67.78398729469747,45.547116514693634,0.23568663878998408
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,18,60.674492133414134,5.038285256372024,7.789383296090528,74.17630325748446,46.10301390574364,0.19678557933311647
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,19,58.64628821731681,4.9261325145537755,7.658086459247951,67.90205522888486,45.44649796479588,0.22421418967999318
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,20,60.88832812469991,5.058117365405337,7.803097341741926,78.21031444566982,46.09216524276634,0.19386394038523336
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,21,65.40934435434512,5.236082901827461,8.087604364355684,77.27610826369519,46.574009298380844,0.12737251567749852
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,22,62.44197485238654,5.17494448158251,7.902023465694501,82.71872062107344,46.122062490742586,0.1534716931126986
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,23,63.40898447336406,5.198637537993335,7.962975855379951,83.31665387226958,46.55750973941404,0.12276750180811391
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,24,61.636987333159766,5.258293266513357,7.850922705845458,84.99182470092836,47.088371081485434,0.12582964413190179
20260827T043457543402Z,M06_cosine_retrieval,non_event_context,retrospective_event_start,2390,57360,macro,54.70502343021426,4.914434760928575,7.369895884935417,73.24718532117751,44.272190700380406,0.25316283893741254
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,overall,68.63744390999585,5.78862883884957,8.284771807961633,112.0956856594565,57.97334565266637,0.3484320683799028
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,1,69.99696991353224,5.4107206314436045,8.366419181079337,95.07689147076042,52.8785502659215,0.6001098663932654
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,2,71.6261267093842,5.347730897861265,8.463222005204885,89.93569427232894,52.35747734564568,0.5613748562721865
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,3,73.3057165596121,5.416788578472794,8.561875761748245,91.05993727163735,55.17825882864864,0.5284120195737471
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,4,72.99650726017418,5.584446234111411,8.543799345734554,96.3286400032473,59.54365297357368,0.48512113220874564
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,5,72.97331177978647,5.797783901269664,8.542441792589896,110.06514143855503,58.67500830530764,0.4296271954083817
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,6,83.48587318778009,6.447329110976226,9.137060423778541,128.69212414268026,61.747206933908785,0.2830152781091144
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,7,83.52732546881545,6.579253907725032,9.139328502073631,136.11319118332958,62.43392138344219,0.20475372282297521
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,8,83.34973705803561,6.458470338539058,9.12960771654706,128.01092086235835,59.805550542188904,0.15250993473979702
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,9,83.85215231041671,6.800584787086422,9.157082084944784,141.56913321098412,63.11198898268523,0.10520708363855524
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,10,79.6426484731597,6.685434269817221,8.924272994096476,130.34209794267593,62.747669176562034,0.15217854478763626
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,11,76.12216165662805,6.333052289427352,8.724801525343029,117.33113600564596,59.37676828727299,0.16458899820083117
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,12,63.44740310170479,5.880064348770301,7.965387818662993,113.55044609910765,59.32934658508506,0.3137469279902605
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,13,51.00555139411313,5.241837070087836,7.141817093297274,102.8001166918744,56.15359512282273,0.4483128092853771
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,14,48.23085118965956,5.097149406809186,6.944843496412252,104.60890893064007,54.96768172597002,0.4790796062050189
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,15,51.48034842304656,5.14837382686226,7.174980726318821,97.95107882708147,56.21516229287985,0.4492790346339114
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,16,56.5511776379761,5.330934459586109,7.520051704474917,97.40564726333521,56.30669150447195,0.40420847785089775
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,17,52.94937293355068,5.053117480193075,7.276631977333379,90.58908804415549,54.21095059876957,0.4460476507021899
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,18,49.209996480380426,5.077608793973923,7.014983712053822,97.5164715112272,55.70664419443363,0.4666433667847051
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,19,50.513254077909124,5.14889958866984,7.107267694262622,95.03729180450233,55.44526922353683,0.4367084124123892
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,20,59.29475521340473,5.529253105200479,7.700308773900221,111.86767842738665,57.66250726732135,0.328443385146472
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,21,78.92959400920932,5.965103019147891,8.884232888055633,124.83176938040216,58.2238459968757,0.08275373586449764
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,22,74.36743491294772,5.9895057040438315,8.623655542340947,118.88867160588245,58.0396726065191,0.13353031630217027
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,23,79.80211151652935,6.170506622413453,8.933202758055442,126.28012329308373,59.572673221628555,0.02879590354456807
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,24,80.63827257214363,6.433143759901459,8.979881545551903,144.44425614407396,61.67020229852127,-0.007965991659026006
20260827T043457543402Z,M06_cosine_retrieval,drift,retrospective_event_start,407,9768,macro,68.63744390999582,5.788628838849571,8.248214877660862,112.09568565945649,57.973345652666374,0.3198534278007778
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,overall,50.557305546882446,4.675539457165116,7.11036606279047,65.25728647107915,41.726389469986614,0.22762881993600337
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,1,23.67702885996292,3.383509187821682,4.8659047319037105,48.352404875929814,32.39979235037616,0.5469800281172346
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,2,28.67022671172918,3.7109254611301323,5.354458582501986,49.38837143854595,34.92379859663275,0.4610394094557487
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,3,32.14475227592692,3.9572874660582382,5.6696342277017235,52.896996901743655,36.93264603951778,0.40850552147573715
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,4,35.61666533767461,4.169263273366866,5.967969951137038,57.93974252844164,38.80721195827857,0.3709946451779397
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,5,38.86815005168454,4.3883534999744835,6.234432616660841,61.62136244280251,39.94889210758044,0.3412295345668359
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,6,44.746487535857106,4.727615489726509,6.689281541081756,69.61375410211096,41.7272431331949,0.27439122206777944
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,7,49.405634658817306,4.973564230538886,7.028914187754557,76.27766143314699,42.9276716556123,0.23658586618428668
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,8,53.225040935478255,5.033134469004866,7.295549392299271,77.28419041303776,42.864662179153626,0.20499072087900816
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,9,54.15410163676764,5.044928428163064,7.358947046743008,78.1227886957752,42.73259844668055,0.20562896966167366
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,10,52.66818315325695,4.850029123586834,7.257284833410974,72.76175582349236,41.74702802860336,0.2254294903012769
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,11,52.358602691987045,4.749235580394501,7.235924453170241,67.61517344579265,41.19821778546344,0.22303515466260004
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,12,52.52978987647399,4.7139218984143625,7.2477437783405385,62.66502806572364,41.54416555300677,0.21141267203770975
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,13,53.902338438275585,4.716578848095664,7.3418211935646855,62.3777335691722,41.84052086300973,0.19201072786836293
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,14,54.80123040884865,4.745633448331213,7.402785314248189,60.62588916192656,42.31707712509936,0.1881914083511873
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,15,58.19268462186079,4.8725994195402595,7.628412981863318,58.96033234195359,43.85301557359413,0.15154734990554197
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,16,57.94285255473973,4.896120874119557,7.612020267625391,59.92190114260404,44.834045205433156,0.16268129786951024
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,17,57.173647260501895,4.83508785164616,7.561325760771182,62.68968581384128,44.094147486619086,0.18053011875639757
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,18,61.44738327005836,4.972996175004268,7.838838132660883,68.76271418914058,44.416528775516035,0.12978432064794077
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,19,58.73561455008134,4.816438721791382,7.66391639764431,61.7324095092228,43.482045384255876,0.17488310401758678
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,20,59.508104263921325,4.885184521135895,7.714149613789022,70.3861970521973,43.66672002016264,0.16645024679634124
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,21,60.80631708628122,4.993626617595619,7.79784053993676,66.61018047048532,43.93841533035235,0.14527809368247036
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,22,58.27025294614038,4.920571306630555,7.633495460543641,74.17267018451007,43.48718343884456,0.16498461052130253
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,23,58.37002619328792,4.917715277435703,7.640027892179971,73.4905674133782,43.76275603864798,0.15090120335677693
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,24,56.160217805564805,4.938625802456084,7.49401213006523,71.90536429092455,43.986964204043275,0.16257198110641735
20260827T043457543402Z,M06_cosine_retrieval,non_drift,retrospective_event_start,2053,49272,macro,50.55730554688244,4.675539457165116,7.06394545948326,65.25728647107915,41.72638946998662,0.2366682373944861
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,overall,44.54717804829223,4.317432381758002,6.674367239543553,70.0600550788299,39.63971487244405,0.38211253304085524
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,1,8.69951899592007,1.944107408923044,2.949494701795558,28.069142107683888,20.7045578920697,0.880135186211509
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,2,16.456284030129602,2.6986561429134106,4.056634569458975,38.807648171318114,27.374923068113272,0.7695633589427643
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,3,23.64580451273646,3.195014467076739,4.862695190194062,45.63538067365467,31.312145263009445,0.667313245545566
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,4,29.30909441801225,3.586282899653221,5.413787437461158,53.28938616032093,34.49490634225522,0.5855637907239228
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,5,34.836700005811885,3.851773948136081,5.902262278636208,58.76167029080474,36.44771333912406,0.5052972293178661
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,6,39.135175009161934,4.054163916558936,6.2558112990372345,63.89743508850149,37.76125372728342,0.44699612319699034
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,7,42.647017688261485,4.219027548390857,6.530468412622596,68.37334881364873,39.03256771151147,0.40299837721253107
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,8,44.77519760898309,4.293402381681996,6.69142717280724,69.10156925332672,39.589610852521886,0.3798931822595776
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,9,46.508718803227346,4.432055712271694,6.819730112198528,72.38719585088839,40.46453591049692,0.35816588943980654
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,10,47.17084089513218,4.564922453176866,6.868103151171521,75.09631992852593,41.35751109670713,0.34802359366037605
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,11,49.41277763447122,4.680281207842253,7.029422283123359,77.25527628399563,42.06673423234392,0.3077926272977871
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,12,48.57497479000878,4.636960569077088,6.969574936106849,75.74418235050385,41.8168061694078,0.31541206116776277
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,13,48.70105162337239,4.596251442984534,6.978613875503673,74.17452874549616,41.46501810171684,0.3143987269029661
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,14,50.64613335752194,4.665323730241659,7.116609681408834,77.00750841793275,42.044097052577015,0.2939514776944996
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,15,49.52696663785535,4.599206873924449,7.037539814299834,74.89065494335439,41.75198556573659,0.3195016181278024
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,16,50.38495413904233,4.733579790100031,7.098235987838269,79.42227228040775,42.87669665990678,0.31460248774720123
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,17,52.81408794419635,4.826367182404227,7.267330179935156,82.27667428060947,43.58040491513444,0.2870426127883262
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,18,52.180659708535046,4.774523094943081,7.223618186790817,81.50802447659458,43.513672231019626,0.297144677457449
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,19,53.36758810919284,4.786276296839663,7.305312321125828,81.22634121353082,43.24532954792982,0.281611538761936
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,20,56.01396341057349,4.910287285618847,7.484247685009729,83.94331887087463,43.92284869085265,0.24546656558123026
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,21,55.123722829947404,4.812745223309451,7.424535192855335,74.28964132388901,43.415025999030696,0.2516705235553337
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,22,56.74319814488988,4.880012068217544,7.532808118151549,83.90101844334065,43.592354902886626,0.21706568005736304
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,23,57.526891724404294,4.94602892972317,7.584648424574754,86.04029792717537,44.50577876418416,0.18991653945498155
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,24,54.93095113762595,4.931126588183205,7.411541751729255,76.3424859955388,45.01667890283771,0.20699534268439213
20260827T043457543402Z,M03_xgb_pm25,all,retrospective_event_start,2460,59040,macro,44.54717804829223,4.317432381758002,6.575602198493179,70.0600550788299,39.639714872444046,0.38277176899124754
20260827T043457543402Z,M03_xgb_pm25,non_event,retrospective_event_start,2427,58248,overall,44.87907206290005,4.3250359339860065,6.699184432667908,69.13136841937826,39.329924855493864,0.3808094404384973
20260827T043457543402Z,M03_xgb_pm25,non_event,retrospective_event_start,2427,58248,1,8.782414453479944,1.9516052960978032,2.9635138692909715,28.079535140478175,20.675161566768207,0.8800820033129333
20260827T043457543402Z,M03_xgb_pm25,non_event,retrospective_event_start,2427,58248,2,16.61874287781436,2.709992720054399,4.076609237812027,38.728756750638205,27.309288029542568,0.7692476728325616
20260827T043457543402Z,M03_xgb_pm25,non_event,retrospective_event_start,2427,58248,3,23.891354792899755,3.210662858292835,4.887878352915481,45.52573018614225,31.239985819253707,0.6665327640558562
20260827T043457543402Z,M03_xgb_pm25,non_event,retrospective_event_start,2427,58248,4,29.60546638283167,3.602753318424118,5.441090550875961,53.03978018538049,34.374381430108755,0.5844662060749432
20260827T043457543402Z,M03_xgb_pm25,non_event,retrospective_event_start,2427,58248,5,35.19082664296272,3.8695059896642086,5.932185654795601,58.447676849008076,36.30604528508574,0.5036867877367572
20260827T043457543402Z,M03_xgb_pm25,non_event,retrospective_event_start,2427,58248,6,39.512790290545816,4.06896214878327,6.285920003511484,63.45926116718022,37.55944273315093,0.4452417383240528
20260827T043457543402Z,M03_xgb_pm25,non_event,retrospective_event_start,2427,58248,7,43.0450434018492,4.233617151321074,6.560872152530424,67.81130538155598,38.80714752918589,0.4010370180208733
20260827T043457543402Z,M03_xgb_pm25,non_event,retrospective_event_start,2427,58248,8,45.17242280398501,4.305636443512389,6.721043282406758,68.38292339620911,39.32735842608719,0.37795694901977106
20260827T043457543402Z,M03_xgb_pm25,non_event,retrospective_event_start,2427,58248,9,46.89240708825828,4.442425642616903,6.847803084804519,71.5284714398252,40.16535108577241,0.35635191310322367
20260827T043457543402Z,M03_xgb_pm25,non_event,retrospective_event_start,2427,58248,10,47.52241969408503,4.5741088538118655,6.893650679725876,74.1303672160801,41.04198748102299,0.3466067566594755
20260827T043457543402Z,M03_xgb_pm25,non_event,retrospective_event_start,2427,58248,11,49.7940674754828,4.690496828539054,7.056491158889296,76.3057291147945,41.75240940470508,0.30597518128021595
20260827T043457543402Z,M03_xgb_pm25,non_event,retrospective_event_start,2427,58248,12,48.92655829456727,4.6453317050926834,6.994752196794914,74.67930724350114,41.48834586943963,0.3137534133102683
20260827T043457543402Z,M03_xgb_pm25,non_event,retrospective_event_start,2427,58248,13,49.009073544430606,4.599789201874066,7.0006480803158935,72.93188829864879,41.09076014438351,0.313246021920049
20260827T043457543402Z,M03_xgb_pm25,non_event,retrospective_event_start,2427,58248,14,51.00645837216347,4.67220897160756,7.14188059072423,75.83931261774173,41.689233070628454,0.29210765595364774
20260827T043457543402Z,M03_xgb_pm25,non_event,retrospective_event_start,2427,58248,15,49.85104234487327,4.6029188223121755,7.06052705857525,73.61197805870815,41.36611501813838,0.31814392666066016
20260827T043457543402Z,M03_xgb_pm25,non_event,retrospective_event_start,2427,58248,16,50.7250269443702,4.738772122411201,7.122150443817527,78.20532726910677,42.49448693970997,0.3130428157277002
20260827T043457543402Z,M03_xgb_pm25,non_event,retrospective_event_start,2427,58248,17,53.18413100860689,4.832350924756911,7.292745094174545,81.06411476214322,43.19411398993941,0.28509210687418496
